id_local,id_barrio,Nombre,DESC_CLASE,desc_ubicacion_terraza
270239094,79,BAR TASIO,CALLE,Acera
280057501,83,LA CERVECERA 61,CALLE,Acera
270031079,78,BAR ARANDA,CALLE,Acera
270498093,80,CERVECERIA COBAR,AVENIDA,Acera
280058498,82,BAR CERVECERIA IZQUIERDO,CALLE,Acera
280058340,82,CAFETERIA LA AVENIDA,AVENIDA,Acera
270480137,80,BAR TOMELLOSO,AVENIDA,Acera
285034092,78,CERVECERIA CHAMIZO,CALLE,Acera
130001288,83,EL RINC?N DE LA TABERNA,CALLE,Calle peatonal
280057413,83,D?NER KEBAP REINA DE ESTAMBUL,CALLE,Acera
270277605,83,HEREDEROS DE BONIFACIO CHELLE SL,CALLE,Acera
280059176,79,AL MAR,CALLE,Acera
280059442,80,CRUZ BLANCA,CALLE,Acera
270321765,81,CERVECER?A SORIA,CALLE,Acera
130001391,79,TABERNA BULGARA,CALLE,Acera
280058229,81,CASA MAQUEDA,CALLE,Acera
270033775,81,BAR TOLEDANO,CALLE,Acera
270542736,80,DONER KEBAP,CALLE,Acera
280057247,83,BAR CERVECERIA LA ALEGRIA,AVENIDA,Acera
280057175,78,BAR EL PAISANO,CALLE,Acera
280017053,7,CERVECERIA OJOS NEGROS,CALLE,Acera
280010131,3,BURGUER KING,PLAZA,Plaza con bandas permanentes de circulaci? rodada
10001701,5,CORNER CAFE,PLAZA,Plaza peatonal
270350667,5,KFC,CALLE,Calle peatonal
270202624,2,CAFE DE SAN MILLAN,CALLE,Acera
10002114,4,EL MINIBAR,CUESTA,Acera
270532352,5,FUENTE DE LA PROVINCIA,PLAZA,Plaza peatonal
270359069,2,RESTAURANTE ACHURI,CALLE,Acera
10002821,2,R?TULO NO INFORMADO,CALLE,Acera
280008834,2,VEN VEN VEN,CALLE,Acera
280007457,4,TABERNEROS,CALLE,Acera
270052188,5,TABERNA FONTAN,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280007501,4,FEDERAL CAFE,PLAZA,Plaza peatonal
270051895,5,BAR IOWA,CALLE,Calle peatonal
270443792,23,EL CHORRON,CALLE,Acera
290000152,6,PANS & COMPANY,CALLE,Acera
270455578,4,TABERNA EL MADRO_O,CALLE,Calle peatonal
270373561,25,MORE,CALLE,Acera
280059430,81,CERVECERIA DOBLE RR TAPAS,CALLE,Acera
290000730,78,D/C,RONDA,Acera
130002211,80,CRIS,CALLE,Acera
280059371,80,CERVECERIA LA PLAZA,CALLE,Calle peatonal
280059372,80,LA CERVE,CALLE,Acera
280059293,79,LA PERLA ORIENTAL,CAMINO,Acera
270158034,78,EL BOTI,CALLE,Acera
270534790,85,CAFETERIA TAPAS EL 48,CALLE,Acera
270297167,21,CAFETER?A DAVID,CALLE,Acera
270303442,4,ROBIN HOOD,CALLE,Acera
270374318,4,LA MI VENTA,PLAZA,Acera
280007411,4,FUENTES Y BONETLLO,CALLE,Calle peatonal
280009367,1,CERVECERIA CERVANTES,PLAZA,Acera
10003286,5,EL MADRO?O,CALLE,Calle peatonal
270365514,3,RESTAURANTE EPOCA CAFETERIA,CALLE,Acera
270039141,4,LA FARFALA,COSTANILLA,Calle peatonal
270220205,5,LA SUIZA SA,CALLE,Calle peatonal
10001586,3,CACAO SAMPAKA,CALLE,Acera
280008598,2,MANO A MANO,CALLE,Acera
270052263,5,BAR NUEVA GALICIA,CALLE,Calle peatonal
280007600,4,LA TABERNA DE MARIA EMILIE,CALLE,Calle peatonal
270038737,4,EL CAMAROTE,PLAZA,Acera
285003977,5,TOMA JAMON,PLAZA,Plaza peatonal
10001127,4,MCDONALD'S ?PERA,PLAZA,Acera
280009744,3,MOKAI,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280011327,5,NO SOLICITADO,CALLE,Calle peatonal
270470986,5,STARBUCKS COFFEE,CALLE,Acera
270049034,6,CAFETERIA RESTAURANTE MAGUMAR,CALLE,Acera
20001754,13,LA TABERNA DE ALFONSO,CALLE,Acera
280018420,11,CAFETERIA RUYMA,PASEO,Acera
270449553,100,KEBABISH D?NER KEBAB,CARRETERA,Acera
280023290,31,EL RINCONCITO MARISQUERIA RESTAURANTE,CALLE,Acera
270033707,81,ELOYS BAR,CALLE,Acera
280054091,70,BAR CAFETERIA PEMAR,PASEO,Acera
270276063,65,MESON CASA LUCIO,PLAZA,Acera
270544890,65,EL CHISCON DE LA RIBERA,AVENIDA,Acera
270169558,93,RESTAURANTE RULO,CALLE,Acera
285004456,7,LA TABERNA DE MI ABUELO,CALLE,Acera
270057344,13,CAFETERIA HOROSCOPO,CALLE,Acera
270396532,10,LAIKA CAFETERIA,PASEO,Acera
270471542,103,RESTAURANTE-CAFETERIA LA ARDILLA,CALLE,Plaza peatonal
270169119,93,RESTAURANTE CETINA 15,CALLE,Acera
270411097,30,RESTAURANTE ASI?TICO LONGAN,CALLE,Acera
280022740,30,EL HORREO ASTURIANO,CALLE,Acera
270526893,29,LA RICA,CALLE,Acera
280021864,31,RESTAURANTE ARROCER?AS FORMENTOR,CALLE,Acera
50000742,29,BARALLOCO,CALLE,Acera
280007288,4,DEHESA SANTA MARIA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
20001218,12,RESTAURANTE BAR EL HORREO,CALLE,Acera
100001616,63,DONER KEBAP ANTEP,PASEO,Acera
270418124,3,LAS MA?ANITAS,CALLE,Acera
270432640,6,LA TABERNA DE CORPS,PLAZA,Plaza peatonal
10002986,3,EL 3 DE GALDOS,CALLE,Calle peatonal
280007585,4,LA ESQUINA MEXICANA,COSTANILLA,Acera
270525885,4,VANILA,PLAZA,Plaza peatonal
10002237,4,NAIA,PLAZA,Plaza peatonal
270529295,2,LA FUNDA MENTAL,CALLE,Acera
280011288,6,TABERNA GRADO,CALLE,Calle peatonal
270435714,3,NINJA RAMEN,CALLE,Acera
270404914,2,TABERNA LA MINA,CALLE,Acera
10000503,5,CAFE AND TE (L-10),CALLE,Calle peatonal
10001699,5,CAFE AND TE,CALLE,Calle peatonal
10003511,3,BURGUER KING,CALLE,Acera
280059635,81,CAFETERIA BAR ARROMAZA,CALLE,Otros
270450806,66,BAR ISAL,CALLE,Acera
270038129,4,HOTEL OPERA,CALLE,Acera
280009858,3,CRUSTO,CALLE,Acera
270451184,6,STEAKBURGUER,CALLE,Acera
285005230,13,CAFE-BAR LA FAMILIA,PASEO,Acera
270077294,23,LOS LARES DEL PARQUE,AVENIDA,Acera
270172954,91,BAR EL BARRIL,AVENIDA,Acera
270043980,94,BAR ANTER CAFE,CALLE,Acera
270304728,31,LA NATA CREPERIA,CALLE,Acera
270419612,26,RESTAURANTE RIAS GALLEGAS,CALLE,Acera
50000900,27,ORALE COMPADRE,CALLE,Acera
270155705,72,GALLO DE ORO,CALLE,Acera
270144914,60,BAR EL VALLE,CALLE,Calle peatonal
270542627,2,EL CAFE DE LA REINA,CALLE,Plaza peatonal
280012262,6,COACHING-FORMACION-YOGA,CALLE,Acera
280009673,3,CAFE BAR MESON PLANETA,CALLE,Calle peatonal
10001507,5,MUSEO DEL JAMON,CALLE,Calle peatonal
270514283,5,HOTEL PRECIADOS,CALLE,Calle peatonal
10002081,5,LIZARRAN,CALLE,Calle peatonal
270037777,4,CAFETERIA ASTORIA,PLAZA,Acera
270050018,6,LA SIRENA VERDE,CALLE,Acera
280011573,5,PARRILLA DE MARIA RESTAURANTE,CALLE,Acera
10001917,5,CAFFETERIA GELATERIA 4D,CALLE,Calle peatonal
270042296,2,EL BRILLANTE,CALLE,Plaza peatonal
10002008,4,RESTAURANTE JAVIER MARTIN CROQUETAS Y CAFE,CALLE,Acera
270469721,5,CAFEEKE CERVEZAS Y TAPAS DE BEL,CALLE,Acera
270318199,3,CERVECERIA CRUZ BLANCA,CALLE,Acera
280007804,4,RESTAURANTE,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280012110,4,CERVECERIA RIBADEZA,AVENIDA,Acera
270270578,1,CERVECERIA SANTA ANA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270399037,2,OVEN,CALLE,Acera
270361975,6,CERVECER?A NINO,PLAZA,Plaza peatonal
270051408,5,PIZZA EMPORIO,CALLE,Calle peatonal
280009328,1,10 TAPAS,PLAZA,Plaza peatonal
40001236,25,CAFE Y TE,CALLE,Acera
40002604,22,STARBUCKS COFFEE,CALLE,Acera
280066011,115,CERVECERIA SANYBEL,CALLE,Plaza peatonal
280048532,50,NEMRUT KEBAP,CALLE,Acera
270054149,11,LOS TRONQUITOS,CALLE,Acera
190000124,107,CAFETERIA PASCUAL,BULEVAR,Acera
280044126,52,CAF? DEL REY,PASEO,Acera
280008827,2,FANTASTICO,CALLE,Acera
280012619,4,TABERNA DEL ALABARDERO,PLAZA,Plaza peatonal
270037244,4,RESTAURANTE SABATINI,CALLE,Acera
270440835,2,PINOCHIO Y BEL CANTO,CALLE,Plaza peatonal
270435934,2,BAR REVUELTA,CALLE,Acera
270364424,6,LATABERNILLA,CALLE,Acera
280012140,4,PLAZA MENOR,CALLE,Calle peatonal
10003612,3,TOMA JAMON,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270205339,4,SANTOS BAR,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270484233,5,RESTAURANTE PLAZA MAYOR,CALLE,Calle peatonal
270192422,4,BAR GALLEGO,CALLE,Calle peatonal
285002543,2,BAR ELD PEDAL,CALLE,Acera
280007444,4,TABERNA SANCHO PANZA,CALLE,Acera
270184965,105,BAR LA TERRAZA (LOCAL 11 Y 12) (L-100),CALLE,Acera
270279476,4,OPERA PIZZA,CALLE,Calle peatonal
10000401,4,VIENA CAPELLANES,CALLE,Calle peatonal
280007638,4,WINDGURU,CALLE,Plaza con bandas permanentes de circulaci? rodada
285035976,81,SIN REFERENCIA,CALLE,Otros
20001213,9,CERVECERIA-RESTAURANTE LUIS,PASEO,Acera
270218110,11,CERVECERIA LEOMAR JAMONERIA,PASEO,Acera
285028356,89,BAR GASCUE?A,CALLE,Otros
10001300,3,VALGAME DIOS,CALLE,Calle peatonal
285002962,3,DIONISOS,CALLE,Calle peatonal
270048948,6,EL MUNDO DE LA PIZZA,CALLE,Acera
280062655,100,EL BUCHITO,AVENIDA,Acera
180000870,104,BAR SURESTE,AVENIDA,Acera
180000853,104,CAFETERIA ALAMEDA,CALLE,Acera
280032697,33,EL SE?OR DE LA BIRRA,CALLE,Acera
285003323,6,GORILA,CALLE,Acera
280008998,2,CASA EULOGIO,CALLE,Acera
270513423,4,HOTEL EMPERADOR,CALLE,Acera
270250159,103,CERVERIA BAR LORCA,PASEO,Acera
270543100,104,D`KEBAB FOOD,AVENIDA,Acera
130001963,79,EL PAN Y LA SAL,PLAZA,Acera
280044049,53,LA CITE,AVENIDA,Acera
270493282,22,EL CAFELITO II,CALLE,Acera
180000265,103,PUB CHARLY,CALLE,Acera
270184823,105,CERVECERIA LA FRASCA,CALLE,Acera
180000334,103,CERVECERIA MUXIA RESTAURANTE,CAMINO,Acera
270470488,103,TABERNA LAS JARRAS,CALLE,Plaza peatonal
180000111,103,BAR ALEGRIA,CALLE,Plaza peatonal
270048154,3,SANTA BARBARA,CALLE,Acera
280008731,2,SANI SAPORI,CALLE,Acera
270508777,6,LE PAIN COTIDIEN,CALLE,Acera
280044358,52,LA TABERNA DE MAYTE,PASEO,Acera
280060941,104,CERVECERIA EL ENSANCHE,CALLE,Acera
270542157,94,R?TULO NO INFORMADO,CALLE,Acera
20001326,11,RESTAURANTE RIOJANOS MADRID,CALLE,Acera
280017052,7,BAR EL RINCON DE ASTURIAS,CALLE,Acera
60002362,35,TABERNA GALLEGA LOUREIRO,CALLE,Acera
280058860,82,TABERNA TAPAS CERVECERIA,CALLE,Acera
270133292,53,TERRAZA BOK2 BAR,CALLE,Acera
270438260,105,BAR CERVECERIA LA VENTA,CALLE,Acera
285032737,104,RESTAURANTE ALBORADA,CALLE,Bulevar
280003763,24,COPENHAGEN,CALLE,Acera
270162543,82,CAFETERIA VIANCA,CALLE,Otros
285001323,4,BAHIANA CLUB,CALLE,Calle peatonal
10003598,2,STARBUCKS COFFE,CALLE,Calle peatonal
170000126,99,BAR ORENSE,CALLE,Acera
270184096,103,CAFETERIA HNOS. ARRANZ RESTAURANTE,CALLE,Acera
270317005,4,CERVECERIA LA PLAZA,PLAZA,Plaza peatonal
270432258,29,ALCOCER 42 BAR Y JOSPER GRILL,AVENIDA,Acera
270527019,31,CAF? AM?RICA,AVENIDA,Acera
130000425,80,CAFETERIA CERVECERIA JARRA-KAS,AVENIDA,Acera
270247429,82,BAR CEBREROS,AVENIDA,Acera
270163049,79,BAR TORRECILLA,CALLE,Acera
270157895,78,BAR AGUILERA,CALLE,Acera
280059625,81,EL RINCON DE LA VILLA,AVENIDA,Acera
270457905,80,CAFETER?A LA U?A,AVENIDA,Acera
130001820,83,DONER KEBAP,AVENIDA,Acera
270160320,80,CERVECERIA J. TORRES,CALLE,Acera
270249807,78,BAR DOS ANGELES,CALLE,Acera
270314309,78,BAR SINAI,CALLE,Acera
280058401,82,CAFETERIA CERVECERIA PACO,AVENIDA,Acera
280059560,78,BAR BUENDIA CASA DANI Y MARY,CALLE,Acera
130001699,82,CAFETERIA NERUDA,AVENIDA,Acera
270484549,81,JOAL SC,AVENIDA,Acera
130000638,80,LA J DE JOAQUIN,AVENIDA,Acera
130001460,80,SIGLO XXI,AVENIDA,Acera
270543811,78,BAR CORDOBA,CALLE,Acera
280059564,78,BAR EDUARDO,CALLE,Acera
270481846,80,CAFE BAR FONSI MARI,AVENIDA,Acera
280059544,80,CAFETERIA NOVENTA,AVENIDA,Acera
130001802,80,EVIN KEBAP PIZZA,AVENIDA,Acera
270395523,82,PUNTO DE ENCUENTRO,AVENIDA,Acera
280058371,82,BAR,AVENIDA,Acera
270496639,81,CERVECERIA ARJONA CAFE,CALLE,Acera
270261148,82,CAFETERIA GARCI,CALLE,Acera
270354931,83,CAFETERIA PERSEPOLIS,CALLE,Acera
270527975,82,BAR RESTAURANTE LA ENCINA,AVENIDA,Acera
280058122,80,BAR EL PIRRI,AVENIDA,Acera
280058497,82,BAR CAFETERIA LUCI,CALLE,Acera
130000041,78,BAR LA GALERIA,AVENIDA,Acera
280059516,79,SR,CALLE,Acera
280057273,83,DONER KEBAP,CALLE,Acera
130001371,78,FICUS 2,AVENIDA,Acera
280059392,78,BAR JAIME,CALLE,Acera
270159961,83,TABERNA SANDRA,CALLE,Acera
270027147,82,BAR ROYJU,CALLE,Acera
270353620,78,BAR MIRADOR,CALLE,Acera
270032133,82,CERVECERIA PASTRANA,CALLE,Acera
270496654,79, AZUCENA,CALLE,Acera
285034246,78,BAR,CALLE,Acera
270548903,78,BAR LOS MORALES,CALLE,Acera
270161228,81,BAR EL CORDOBES,CALLE,Acera
280057055,78,MESON MARTIN,CALLE,Acera
270002263,78,DOS TREBOLES,CALLE,Acera
270456732,82,TOSTAS Y PINTXOS,CALLE,Acera
270437949,78,CERVECERIA LA CANTINA,CALLE,Acera
280057427,83,BAR HOOKAH,CALLE,Acera
270532134,83,HOUSE DRINK,CALLE,Acera
270160826,83,CAFETERIA LA FAMILIA,CALLE,Acera
280057210,78,TABERNA ANDALUZA LA MORENITA,CALLE,Acera
285033882,78,BAR RESTAURANTE,AVENIDA,Acera
270401421,82,CAFETERIA,CALLE,Acera
270444451,82,MESON BOCADITO CALIENTE,CALLE,Acera
270397196,78,BAR LAS RAMBLAS,AVENIDA,Acera
270545364,78,BAR LA TIA MAR?A,AVENIDA,Acera
270159637,83,LOS DOS AMIGOS,CALLE,Acera
280059172,79,BAR EL TROPEZON,AVENIDA,Acera
270161911,82,CAFETERIA BAR BIG BEN,CALLE,Acera
270161923,82,BAR VLAZQUEZ,CALLE,Acera
270408661,81,BAR CERVECERIA AN PA,AVENIDA,Acera
280057443,83,TABERNA PLAZA VIEJA,CALLE,Acera
285037712,79,BAR EL FOLGUERE?O,AVENIDA,Acera
280072877,91,CHICAS,CALLE,Acera
280071319,93,BAR EL PARQUE,CALLE,Acera
40002172,25,TOMMY MEL'S,CALLE,Acera
40000513,22,CERVECERIA VERGARA,CALLE,Acera
285037049,82,HELADERIA,CALLE,Acera
280058682,82,BAR EL BARRIO,CALLE,Acera
280058398,82,EL MESON ESCONDIDO,CALLE,Acera
270405023,80,MESON LA BRASA,CALLE,Acera
270161724,81,SAN CLAUDIO,CALLE,Acera
270400954,81,BAR LOS PALETOS,CALLE,Acera
280058224,81,BAR MARTINEZ CERVECERIA,CALLE,Acera
270239851,81,MESON LOS EXTREME?OS,CALLE,Acera
130001511,78,CAFETER?A ATENEZ,CALLE,Acera
270160206,83,BAR MORENO,CALLE,Acera
270162160,82,BAR ALMARAZ,CALLE,Acera
130001044,81,BAR MADRID,CALLE,Acera
270160966,81,BAR PITORRA,CALLE,Acera
270352600,78,BAR LA PLAZA,CALLE,Acera
110002985,66,BAR LA COSTA,AVENIDA,Acera
285024001,69,CAFETERIA-PASTELERIA-PANADERIA,AVENIDA,Acera
270392469,68,CAFE-BAR-TERRAZA,CALLE,Acera
280056024,65,CAFESSIA,CALLE,Acera
120000276,77,CAMPO DE RUGBY,CALLE,Otros
270444402,72,CERVECERIA MARISQUERIA GILAN,CALLE,Acera
270363461,74,CAFETERIA JAVI,CALLE,Acera
270484969,19,IRISH CITY SPORTS BAR,CALLE,Acera
30000586,16,VOSS...,CALLE,Acera
270064811,17,PLAYA TORRENOSTRA TRES,CALLE,Acera
270436550,16,SIN INDICAR,CALLE,Acera
270062512,16,BENDETTA,CALLE,Bulevar
270059155,19,CAF? L'BELGIQUE,AVENIDA,Acera
270359458,16,DOMINO'S,CALLE,Bulevar
270135410,52,CAFETERIA DON JOSE,CALLE,Acera
270231564,16,LIZARRAN,CALLE,Acera
270533245,17,RETRO,PASEO,Acera
30000409,15,CERVECERIA CRUZ BANCA,CALLE,Acera
285006210,17,EL BISTR? DEL RETIRO,CALLE,Acera
120000372,73,BAR EVA,CALLE,Calle peatonal
270306634,73,A LA MESA BAR,CALLE,Acera
270419125,73,CAFETERIA PAQUI,CALLE,Acera
270527491,6,EL RINCON DE PEZ,CALLE,Acera
270527005,73,LA PE?A SORIANA CERVECERIA,CALLE,Plaza peatonal
280053530,69,HELADOS ITALIANOS TOZZI,CALLE,Acera
270053142,5,SIN ESPECIFICAR,CALLE,Acera
270193516,5,CAFETERIA DIXEI BAR,CALLE,Calle peatonal
270236600,31,GF CRIADO MARISQUERIA,CALLE,Acera
280011317,5,SHISHA,CALLE,Acera
280011372,5,CORNUCOPIA,CALLE,Calle peatonal
270367051,18,COEUR D?AMANDE,CALLE,Acera
270059525,19,DEPORTES PERISO,CALLE,Acera
270549342,3,MUESTRA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
10003297,1,HOTEL MELIA,PLAZA,Plaza peatonal
10001180,5,100 MONTADITOS,CALLE,Calle peatonal
270524297,4,LA LONJA,PLAZA,Plaza peatonal
280011235,6,EL BUDA FELIZ,CALLE,Calle peatonal
270051443,5,CASA VALI?O,CALLE,Calle peatonal
270230214,2,BOABAD RESTAURANTE,CALLE,Plaza peatonal
10000325,4,NEMRUT KEBAB PIZZA,CALLE,Acera
280011398,5,100 MONTADITOS,CALLE,Calle peatonal
270053121,5,RESTAURANTE TINEO,CALLE,Calle peatonal
270527678,4,MAXIMILIAN,CALLE,Plaza con bandas permanentes de circulaci? rodada
280011897,5,RESTAURANTE CASA LABRA,CALLE,Calle peatonal
270049437,6,BASS LUPULO,CALLE,Acera
40000395,23,TRESS PUB,CALLE,Acera
280007766,4,TOMA JAMON,CARRERA,Acera
270529780,4,ALHAMBRA CERVEZAS,CUESTA,Acera
80001071,50,VOLAPIE,CALLE,Acera
270535481,50,CERVECERIA 100 MONTADITOS,AVENIDA,Acera
270529817,48,CALA MILLOR PASTELER?A,CALLE,Acera
270543395,50,BEEFCIUS, S.L.,CALLE,Acera
270130393,46,R?TULO NO INFORMADO,CALLE,Acera
270359055,47,LIZARRAN,CALLE,Acera
80001221,46,ROSCA PIZZA,AVENIDA,Acera
280048233,49,LA COSTA,AVENIDA,Acera
270034576,46,BAR SIG?ENZA / LOCAL L-20,CALLE,Acera
280048623,50,RESTAURANTE,CALLE,Acera
270261784,46,CERVECERIA GA-MA,CALLE,Acera
270248632,49,CAFETERIA ANPE MARISQUERIA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270130502,46,CERVECERIA LAS VEGAS,PLAZA,Acera
270400244,46,EL RINCON GOURMET,CALLE,Acera
270479594,46,LA TOSTADERIA DE ALTAMIRA,AVENIDA,Acera
80001007,48,EL MONASTERIO,CALLE,Acera
270539729,50,EL CA?ON,CALLE,Acera
280048981,48,MCDONALDS,AVENIDA,Otros
280048080,46,BAR PIZZERIA PIZZA TI AMO,CALLE,Acera
270527928,49,BAR GRANADA,PLAZA,Bulevar
285016776,44,RESTAURANTE MONTECARMELO,AVENIDA,Acera
280048618,48,EL PESCADOR,CALLE,Acera
270478409,46,TRES X TRES,CALLE,Acera
285016773,44,BERGUE DELICATESSEN,CALLE,Acera
270359027,45,RESTAURANTE FLORA BARRAGAN,CALLE,Otros
270127299,45,LA PLAZA,PLAZA,Plaza peatonal
280048984,44,LA BELLA ANNA,CALLE,Acera
280048570,50,EL PESCADOR,GLORIETA,Acera
280046717,49,BAR LA JAULA DEL CANARIO,CALLE,Acera
270548018,44,LA RETAHILA,AVENIDA,Acera
270536796,50,CERVECERIA ALTO TAJO,AVENIDA,Acera
280048923,44,FORMENTERA,AVENIDA,Acera
80001030,46,R?TULO NO INFORMADO,CALLE,Acera
270554239,48,BAR CAFETERIA BALBOA / LOCAL 6-7,CALLE,Acera
80001248,50,MCDONALD'S -REPSOL LAS TABLAS-,CALLE,Acera
270543240,50,THE CHATTER CAFE,AVENIDA,Acera
270131993,50,BAR NOMAR I,AVENIDA,Acera
270130732,46,BAR HIMALAYA,CALLE,Acera
280047830,46,LA TABERNA EXTREME?A,CALLE,Acera
280047277,46,CAFETERIA IBIZA,CALLE,Acera
270540253,44,EL CABAS,AVENIDA,Acera
285016382,49,BAR EL ROMPIDO,CAMINO,Acera
270452788,46,UCEDA,AVENIDA,Acera
280048116,50,BAR LOS ANGELES,CALLE,Acera
270132002,50,RESTAURANTE ACAPULCO,CALLE,Acera
280048926,44,BARRA DE PINTXOS,AVENIDA,Acera
270373872,49,BAR NUEVO G. ARMENDARIZ,CALLE,Acera
270442724,78,RESTAURANTE PARRILLA LOS GIRASOLES,CALLE,Plaza peatonal
270356362,49,MESON LOS GRANAINOS,CALLE,Acera
270531276,50,QUEEN - FOOD AND MUSIC,CALLE,Acera
270530525,50,CARDE?O TABERNA,CALLE,Acera
285016383,49,CAFETERIA,CAMINO,Acera
270314639,46,CAFETERIA ROSI,CALLE,Calle peatonal
270397555,82,BAR LA GOLONDRINA,CALLE,Acera
270539961,74,CERVECERIA EL ESTUDIANTE,CALLE,Acera
270035043,73,BAR MAC-GREGOR,PLAZA,Plaza peatonal
270406878,3,GRAN CAFE DE GIJON,PASEO,Bulevar
270538569,5,LA CASA DEL ABUELO,CALLE,Calle peatonal
10000003,3,VITACA,CALLE,Acera
270042845,1, LOS ROTOS,CALLE,Calle peatonal
280007579,4,LA TOMASA,CALLE,Acera
270530885,6,LA VENGANZA DE MELINCHE,CALLE,Calle peatonal
270533706,4,MESON EL JAMON DE GRANVIA,CALLE,Acera
280007430,4,PAMPLINAS,CALLE,Acera
285003552,6,EL BIGOTE DEL GRECO,CALLE,Calle peatonal
270538448,91,BANDER?N Y MUESTRA DE VINILO,AVENIDA,Acera
270433315,4,CAFE VERGARA,CALLE,Acera
180000235,103,BAR CERVECERIA REMO,CALLE,Acera
270268033,103,BAR CON COCINA,CALLE,Acera
280050444,72,AMISTAD,CALLE,Otros
280051185,76,BAR MATY CAFETERIA,CALLE,Acera
270130743,46,BAR JJ HERRANZ,CALLE,Acera
270431365,46,EL HAYEDO DE JOSE,AVENIDA,Acera
180000484,103,BAR-CAFETERIA FUENTIDUE?A,CALLE,Acera
270346358,105,BAR LA VIA,AVENIDA,Acera
180001085,104,BAR-RESTAURANTE COME Y CALLA,AVENIDA,Acera
270526857,103,EL ESQUINAZO,CALLE,Acera
270435540,103,CAFETERIA AVENIDA,PASEO,Bulevar
180000229,105,LLOPPIS,CALLE,Acera
180000458,103,FUENTE LAS CANALEJAS,CALLE,Acera
285032625,104,EL BOULEVAR,CALLE,Acera
270535225,97,TENDIDO 11 TABERNA,CALLE,Acera
150000605,91,EL CENADOR DE JULIA,CALLE,Acera
270172667,91,BELMARI,CALLE,Acera
270168455,97,PATIO ANDALUZ DUNA,CALLE,Acera
270544045,94,BAR DOCAMAR,CALLE,Calle peatonal
280072498,94,LLAOLLAO,CALLE,Acera
270540722,94,IPANEMA,CALLE,Acera
150001063,94,MONTYS ALCALA 381,CALLE,Acera
270331369,27,HOME BURGUER BAR RESTAURANTE,CALLE,Otros
280051316,73,BAR CERVECERIA TOCARADA,CALLE,Acera
270352722,20,DIEZ HOYOS,CALLE,Acera
180000177,105,BAR JAYSA,CALLE,Otros
270542639,103,RESTAURANTE EL MANTEL,CALLE,Acera
180000236,103,CERVECERIA DAVID E IVAN,CALLE,Acera
270185003,105,CAFETERIA MARVI (L-40),CALLE,Acera
270538377,19,DONER KEBAAB MADRID,CALLE,Acera
270281283,19,BAR LUVI,AVENIDA,Acera
30000531,19,LA MONUMENTAL,CALLE,Acera
270193581,11,BAR JAIVIC,PASEO,Acera
270250131,103,EL GLOBO,CALLE,Acera
180000266,103,BAR RESTAURANTE CONGOSTO 47,CALLE,Acera
270303325,103,BAR AGAVEL CAFETERIA,CALLE,Acera
180000344,105,CAFETERIA LIBRA,CALLE,Acera
270184608,103,RESTAURANTE MAR ABIERTO,CALLE,Plaza peatonal
180001049,104,TELEPIZZA,CALLE,Acera
270300487,105,MESON REMO,CALLE,Acera
270434863,103,LA CA?ADA,CALLE,Acera
270437107,89,BAR EL JULY,CALLE,Otros
270495093,74,EL RINCON DE ANDALUCIA II,CALLE,Acera
270530811,104,EL SE?ORIO DE LAS SUERTES,CALLE,Acera
180000951,104,PASTELERIA JARANDA,CALLE,Acera
270405092,103,RESTAURANTE LA MERCED,CALLE,Acera
270322620,25,PANS & COMPANY,CALLE,Acera
270226126,5,EL CUCURUCHO DEL MAR,CALLE,Calle peatonal
280010220,3,BETI JAI,CALLE,Acera
270348994,4,PLAZA RAMALES TOMA JAMON,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280011526,5,STAR STUDIO,CALLE,Plaza peatonal
280007490,4,DRINK SANDWICHES,CALLE,Acera
270367780,6,NEVADO,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280011560,5,HOTEL VICTORIA 4,PASAJE,Calle peatonal
270537179,4,R?TULO NO INFORMADO,CALLE,Acera
270541595,5,CARPE DIEM,CALLE,Plaza peatonal
150002123,93,BAR AL-JJ,CALLE,Acera
270023804,93,CERVECERIA SICANIA RESTAURANTE,CALLE,Acera
270169321,93,CASA JORGE,CALLE,Acera
270170693,93,BAR FOCOS,CALLE,Acera
270540726,93,LOS CABALLEROS DE ?VILA,CALLE,Acera
270169926,93,LA FAMOSA CARNICER?A Y ALIMENTACI?N POLIVALENTE,CALLE,Acera
270328236,94,CAFETERIA JOYMA,CALLE,Acera
270533031,92,BAR L C,CALLE,Acera
270176173,92,CAFETERIA JIMENEZ,CALLE,Acera
270527064,92,EL RINCON DEL JAMON,CALLE,Acera
280072564,91,CAFERERIA BAR LAS TRES CORONAS,CALLE,Acera
150001960,94,EL CASTILLO BAR CERVECERIA,CALLE,Acera
270369967,70,LA PARADA,AVENIDA,Acera
285045103,93,SIN ROTULO,CALLE,Calle peatonal
280072533,94,BAR RESTAURANTE LECHONA TAMAL Y MONDONGO,CALLE,Acera
